Time,AIBL,AIBR,ALML,ALMR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVM,DA01,DA02,DA03,DA04,DA05,DA06,DA07,DA08,DA09,DB01,DB02,DB03,DB04,DB05,DB06,DB07,PVCL,PVCR,RIML,RIMR,RIVL,RIVR,SMDDL,SMDDR,SMDVL,SMDVR,VA01,VA02,VA03,VA04,VA05,VA06,VA07,VA08,VA09,VA10,VA11,VA12,VB01,VB02,VB03,VB04,VB05,VB06,VB07,VB08,VB09,VB10,VB11,DD01,DD02,DD03,DD04,DD05,DD06,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,MDL01,MDL02,MDL03,MDL04,MDL05,MDL06,MDL07,MDL08,MDL09,MDL10,MDL11,MDL12,MDL13,MDL14,MDL15,MDL16,MDL17,MDL18,MDL19,MDL20,MDL21,MDL22,MDL23,MDL24,MDR01,MDR02,MDR03,MDR04,MDR05,MDR06,MDR07,MDR08,MDR09,MDR10,MDR11,MDR12,MDR13,MDR14,MDR15,MDR16,MDR17,MDR18,MDR19,MDR20,MDR21,MDR22,MDR23,MDR24,MVL01,MVL02,MVL03,MVL04,MVL05,MVL06,MVL07,MVL08,MVL09,MVL10,MVL11,MVL12,MVL13,MVL14,MVL15,MVL16,MVL17,MVL18,MVL19,MVL20,MVL21,MVL22,MVL23,MVR01,MVR02,MVR03,MVR04,MVR05,MVR06,MVR07,MVR08,MVR09,MVR10,MVR11,MVR12,MVR13,MVR14,MVR15,MVR16,MVR17,MVR18,MVR19,MVR20,MVR21,MVR22,MVR23,MVR24
778,1.0,1.0,0.8904933929919636,0.8904933929919636,1.0,1.0,0.42711528878309996,0.47109977455295293,1.0,0.9811700348643991,0.9314417146587106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9068890260255605,1.0,1.0,0.8681407414001261,0.9524400898890536,0.9511109096136715,0.3159081064252777,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-7.061478052870795E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8977457236980574,1.0,0.7819519957820491,0.8883847709527267,0.6178531618180675,0.5364715503189516,0.6443280535527718,1.0,0.6335095080194744,0.49739462162196146,-1.0,-1.0,-1.0,-0.013954054294825234,-1.0,-0.8640945798906344,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8793778089445302,0.7011413768202738,1.0,-1.0,-1.0,-0.857205969570888,-0.8640945798906344,-0.8640945798906344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
779,1.0,1.0,0.891650315682309,0.891650315682309,1.0,1.0,0.47613831874883544,0.5216805917416518,1.0,0.9801888648295347,0.9321130770943157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9312767805690895,1.0,1.0,0.8911532744909417,0.9763210218881132,0.9746930924253602,0.3439744714015603,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-6.701342672174372E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.918633397052958,1.0,0.8057845106407435,0.9061127768114251,0.6441803311494803,0.5629950182600882,0.6700088513041031,1.0,0.65933378191346,0.5241797916940744,-1.0,-1.0,-1.0,-0.013242397525789148,-1.0,-0.8632304853107438,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8778248281276834,0.7027372396376221,1.0,-1.0,-1.0,-0.8563487636013172,-0.8632304853107438,-0.8632304853107438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
780,1.0,1.0,0.892781803437227,0.892781803437227,1.0,1.0,0.5250158992867799,0.5713494479566981,1.0,0.9792086759647052,0.9327694820905441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9573401758899125,1.0,1.0,0.9163461138574508,1.0,0.9995496985323222,0.3755636810013915,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-6.359574195893496E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.941332783119721,1.0,0.8321777956388147,0.9263185227208595,0.6731410315268032,0.5925676966895024,0.6980458814169777,1.0,0.6875566897668567,0.553845400295943,-1.0,-1.0,-1.0,-0.012567035251973903,-1.0,-0.862367254825433,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8762978539052507,0.7043034794785139,1.0,-1.0,-1.0,-0.8554924148377159,-0.862367254825433,-0.862367254825433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
781,1.0,1.0,0.8938884055664557,0.8938884055664557,1.0,1.0,0.5739468460079983,0.6202787900458143,1.0,0.9782294672887405,0.9334112685612135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9849876652298307,1.0,1.0,0.9436572301649133,1.0,1.0,0.4104559748213291,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-6.035235911902939E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657988954252705,1.0,0.8610615210177377,0.9490099462392736,0.7045826903329513,0.6250280137104713,0.7282911684193604,1.0,0.7180258297520035,0.5862101776388573,-1.0,-1.0,-1.0,-0.011926116454123227,-1.0,-0.8615048875706075,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8747965473734658,0.705840740228268,1.0,-1.0,-1.0,-0.8546369224228781,-0.8615048875706075,-0.8615048875706075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
782,1.0,1.0,0.8949706603106271,0.8949706603106271,1.0,1.0,0.6228572667933878,0.6684705647911493,1.0,0.9772512378214517,0.9340387672906992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9730344533487586,1.0,1.0,0.44846180284083503,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-5.727438880395878E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9919958685819038,1.0,0.8923774707849994,0.9741971749569098,0.7383742081064524,0.6602365883618952,0.7606184246980725,1.0,0.7506108244861965,0.6211183866381845,-1.0,-1.0,-1.0,-0.011317884514962942,-1.0,-0.8606433826830369,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8733205654498102,0.7073496442308441,1.0,-1.0,-1.0,-0.8537822855004553,-0.8606433826830369,-0.8606433826830369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
783,1.0,1.0,0.89602909499932,0.89602909499932,1.0,1.0,0.6719114137722481,0.7159371741579178,1.0,0.9762739865836303,0.9346523011640507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4893964208418833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-5.435339497495668E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9258646096531751,1.0,0.7743895480893769,0.6980575529904581,0.7949040151268201,1.0,0.7851842998968486,0.6584180660161493,-1.0,-1.0,-1.0,-0.01074067240469983,-1.0,-0.8597827393003539,-1.0,-1.0,-1.0,-1.0,-1.0,-0.871869561804175,0.7088307935267442,1.0,-1.0,-1.0,-0.8529285032149548,-0.8597827393003539,-0.8597827393003539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
784,1.0,1.0,0.8970642262125572,0.8970642262125572,1.0,1.0,0.7210357984642968,0.7625873521317578,1.0,0.9752977125970467,0.9352521853880061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.533095870102361,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-5.158137183123374E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9611554742160108,1.0,0.8124903251890208,0.7379705613051514,0.8310394023470522,1.0,0.8216339006446697,0.697974744697966,-1.0,-1.0,-1.0,-0.010192898112060141,-1.0,-0.8589229565610536,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8704431877012706,0.710284770996741,1.0,-1.0,-1.0,-0.8520755747117399,-0.8589229565610536,-0.8589229565610536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
785,1.0,1.0,0.898076559945117,0.898076559945117,1.0,1.0,0.7700804398528968,0.8084238215139491,1.0,0.9743224148844496,0.9358387277034271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5793966123624857,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-4.895072186784085E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99738292076231,1.0,0.852208581172576,0.7796789887024308,0.8689157457580589,1.0,0.8598470454383003,0.7396540026915226,-1.0,-1.0,-1.0,-0.009673060308345074,-1.0,-0.8580640336044925,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8690410927619477,0.7117121414191981,1.0,-1.0,-1.0,-0.8512234991370281,-0.8580640336044925,-0.8580640336044925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
786,1.0,1.0,0.8990665917730875,0.8990665917730875,1.0,1.0,0.8191513908200657,0.8535495196899382,1.0,0.9733480924695651,0.9364122285896377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6281335418393237,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-4.645423505258069E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8934191456047945,0.8230555307332806,0.9084220393430061,1.0,0.8997094636514406,0.7833197828748191,-1.0,-1.0,-1.0,-0.009179734232619472,-1.0,-0.857205969570888,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8676629256504484,0.7131134524480874,1.0,-1.0,-1.0,-0.8503722756378911,-0.857205969570888,-0.857205969570888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
787,1.0,1.0,0.9000348070221419,0.9000348070221419,1.0,1.0,0.8682259727314235,0.8979489873454366,1.0,0.9723747443770956,0.9369729814611176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6791604745831872,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-4.4085069064898896E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9360110299339486,0.8679877350862835,0.9494607249277001,1.0,0.9411205885384688,0.8288519682719195,-1.0,-1.0,-1.0,-0.008711567786755877,-1.0,-0.8563487636013172,-1.0,-1.0,-1.0,-1.0,-1.0,-0.866308334694006,0.7144892355182201,1.0,-1.0,-1.0,-0.8495219033622532,-0.8563487636013172,-0.8563487636013172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
788,1.0,1.0,0.9009816809370685,0.9009816809370685,1.0,1.0,0.917381706150615,0.9417023245314996,1.0,0.9714023696327185,0.9375212728569696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7323366548063874,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-4.18367305425894E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9798775660928747,0.9143673589999574,0.9919377003353227,1.0,0.983983461843214,0.8761348302560027,-1.0,-1.0,-1.0,-0.008267277829631327,-1.0,-0.8554924148377159,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8649769684406711,0.7158400066836573,1.0,-1.0,-1.0,-0.8486723814588909,-0.8554924148377159,-0.8554924148377159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
789,1.0,1.0,0.9019076788521265,0.9019076788521265,1.0,1.0,0.9666957122455726,0.984890840765546,1.0,0.9704309672630859,0.9380573826235487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.787536343305686,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-3.97030572849174E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962097984918244,1.0,1.0,1.0,0.9250652606795959,-1.0,-1.0,-1.0,-0.00784564666032013,-1.0,-0.8546369224228781,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8636684761607416,0.7171662673947684,1.0,-1.0,-1.0,-0.847823709077432,-0.8546369224228781,-0.8546369224228781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
790,1.0,1.0,0.9028132563618455,0.9028132563618455,1.0,1.0,1.0,1.0,1.0,0.9694605362958227,0.9385815840906164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8446480653056524,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-3.7678201363386876E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9755521399636992,-1.0,-1.0,-1.0,-0.007445518680643807,-1.0,-0.8537822855004553,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8623825082967183,0.7184685052189438,1.0,-1.0,-1.0,-0.8469758853683546,-0.8537822855004553,-0.8537822855004553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
791,1.0,1.0,0.9036988594919222,0.9036988594919222,1.0,1.0,1.0,1.0,1.0,0.9684910757595269,0.9390941442413591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9015710139750642,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-3.575661309385403E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.007065797227930968,-1.0,-0.8529285032149548,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8611187168662875,0.7197471945095537,1.0,-1.0,-1.0,-0.8461289094829862,-0.8529285032149548,-0.8529285032149548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
792,1.0,1.0,0.9045649248699021,0.9045649248699021,1.0,1.0,1.0,1.0,1.0,0.9675225846837673,0.9395953238765818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.955590892262336,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-3.3933025826067055E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.006705441569306488,-1.0,-0.8520755747117399,-1.0,-1.0,-1.0,-1.0,-1.0,-0.859876755822455,0.7210027970273569,1.0,-1.0,-1.0,-0.8452827805735033,-0.8520755747117399,-0.8520755747117399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
793,1.0,1.0,0.9054118798953662,0.9054118798953662,1.0,1.0,1.0,1.0,1.0,0.9665550620990835,0.9400853777733745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-3.220244150893796E-4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.006363464049271855,-1.0,-0.8512234991370281,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8586562813745979,0.7222357625182132,1.0,-1.0,-1.0,-0.8444374977929298,-0.8512234991370281,-0.8512234991370281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
